AÑO,TITULO,FECHA_ELECCIONES,DISTRITO,SECCION,MESA,PARTIDO,NUM_VOTOS,PORCENTAJE
"2023","Elecciones Generales","23/07/23","5","21","B","RC","1",",2336448598130841121495327102803738317757"
"2023","Elecciones Generales","23/07/23","5","21","B","SUMAR","85","19,85981308411214953271028037383177570093"
"2023","Elecciones Generales","23/07/23","5","21","C","Electores","536","100"
"2023","Elecciones Generales","23/07/23","5","21","C","Abstenciones","212","39,55223880597014925373134328358208955224"
"2023","Elecciones Generales","23/07/23","5","21","C","Votantes","324","60,44776119402985074626865671641791044776"
"2023","Elecciones Generales","23/07/23","5","21","C","Blancos","2",",6172839506172839506172839506172839506173"
"2023","Elecciones Generales","23/07/23","5","21","C","Validos","320","98,76543209876543209876543209876543209877"
"2023","Elecciones Generales","23/07/23","5","21","C","Nulos","4","1,23456790123456790123456790123456790123"
"2023","Elecciones Generales","23/07/23","5","21","C","PSOE","115","35,49382716049382716049382716049382716049"
"2023","Elecciones Generales","23/07/23","5","21","C","FO","1",",3086419753086419753086419753086419753086"
"2023","Elecciones Generales","23/07/23","5","21","C","PP","65","20,06172839506172839506172839506172839506"
"2023","Elecciones Generales","23/07/23","5","21","C","PACMA","6","1,85185185185185185185185185185185185185"
"2023","Elecciones Generales","23/07/23","5","21","C","PCTE","0","0"
"2023","Elecciones Generales","23/07/23","5","21","C","PUM J","1",",3086419753086419753086419753086419753086"
"2023","Elecciones Generales","23/07/23","5","21","C","VOX","61","18,82716049382716049382716049382716049383"
"2023","Elecciones Generales","23/07/23","5","21","C","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","5","21","C","AEEV","0","0"
"2023","Elecciones Generales","23/07/23","5","21","C","RC","0","0"
"2023","Elecciones Generales","23/07/23","5","21","C","SUMAR","69","21,2962962962962962962962962962962962963"
"2023","Elecciones Generales","23/07/23","5","22","A","Electores","649","100"
"2023","Elecciones Generales","23/07/23","5","22","A","Abstenciones","141","21,72573189522342064714946070878274268105"
"2023","Elecciones Generales","23/07/23","5","22","A","Votantes","508","78,27426810477657935285053929121725731895"
"2023","Elecciones Generales","23/07/23","5","22","A","Blancos","9","1,77165354330708661417322834645669291339"
"2023","Elecciones Generales","23/07/23","5","22","A","Validos","499","98,22834645669291338582677165354330708661"
"2023","Elecciones Generales","23/07/23","5","22","A","Nulos","9","1,77165354330708661417322834645669291339"
"2023","Elecciones Generales","23/07/23","5","22","A","PSOE","199","39,17322834645669291338582677165354330709"
"2023","Elecciones Generales","23/07/23","5","22","A","FO","1",",1968503937007874015748031496062992125984"
"2023","Elecciones Generales","23/07/23","5","22","A","PP","123","24,21259842519685039370078740157480314961"
"2023","Elecciones Generales","23/07/23","5","22","A","PACMA","5",",9842519685039370078740157480314960629921"
"2023","Elecciones Generales","23/07/23","5","22","A","PCTE","1",",1968503937007874015748031496062992125984"
"2023","Elecciones Generales","23/07/23","5","22","A","PUM J","0","0"
"2023","Elecciones Generales","23/07/23","5","22","A","VOX","69","13,58267716535433070866141732283464566929"
"2023","Elecciones Generales","23/07/23","5","22","A","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","5","22","A","AEEV","1",",1968503937007874015748031496062992125984"
"2023","Elecciones Generales","23/07/23","5","22","A","RC","0","0"
"2023","Elecciones Generales","23/07/23","5","22","A","SUMAR","91","17,91338582677165354330708661417322834646"
"2023","Elecciones Generales","23/07/23","5","22","B","Electores","716","100"
"2023","Elecciones Generales","23/07/23","5","22","B","Abstenciones","151","21,08938547486033519553072625698324022346"
"2023","Elecciones Generales","23/07/23","5","22","B","Votantes","565","78,91061452513966480446927374301675977654"
"2023","Elecciones Generales","23/07/23","5","22","B","Blancos","5",",8849557522123893805309734513274336283186"
"2023","Elecciones Generales","23/07/23","5","22","B","Validos","558","98,76106194690265486725663716814159292035"
"2023","Elecciones Generales","23/07/23","5","22","B","Nulos","7","1,23893805309734513274336283185840707965"
"2023","Elecciones Generales","23/07/23","5","22","B","PSOE","200","35,39823008849557522123893805309734513274"
"2023","Elecciones Generales","23/07/23","5","22","B","FO","2",",3539823008849557522123893805309734513274"
"2023","Elecciones Generales","23/07/23","5","22","B","PP","164","29,02654867256637168141592920353982300885"
"2023","Elecciones Generales","23/07/23","5","22","B","PACMA","3",",5309734513274336283185840707964601769912"
"2023","Elecciones Generales","23/07/23","5","22","B","PCTE","1",",1769911504424778761061946902654867256637"
"2023","Elecciones Generales","23/07/23","5","22","B","PUM J","1",",1769911504424778761061946902654867256637"
"2023","Elecciones Generales","23/07/23","5","22","B","VOX","65","11,50442477876106194690265486725663716814"
"2023","Elecciones Generales","23/07/23","5","22","B","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","5","22","B","AEEV","1",",1769911504424778761061946902654867256637"
"2023","Elecciones Generales","23/07/23","5","22","B","RC","1",",1769911504424778761061946902654867256637"
"2023","Elecciones Generales","23/07/23","5","22","B","SUMAR","115","20,35398230088495575221238938053097345133"
"2023","Elecciones Generales","23/07/23","6","1","A","Electores","658","100"
"2023","Elecciones Generales","23/07/23","6","1","A","Abstenciones","205","31,15501519756838905775075987841945288754"
"2023","Elecciones Generales","23/07/23","6","1","A","Votantes","453","68,84498480243161094224924012158054711246"
"2023","Elecciones Generales","23/07/23","6","1","A","Blancos","0","0"
"2023","Elecciones Generales","23/07/23","6","1","A","Validos","450","99,33774834437086092715231788079470198675"
"2023","Elecciones Generales","23/07/23","6","1","A","Nulos","3",",662251655629139072847682119205298013245"
"2023","Elecciones Generales","23/07/23","6","1","A","PSOE","189","41,72185430463576158940397350993377483444"
"2023","Elecciones Generales","23/07/23","6","1","A","FO","0","0"
"2023","Elecciones Generales","23/07/23","6","1","A","PP","112","24,72406181015452538631346578366445916115"
"2023","Elecciones Generales","23/07/23","6","1","A","PACMA","5","1,10375275938189845474613686534216335541"
"2023","Elecciones Generales","23/07/23","6","1","A","PCTE","1",",2207505518763796909492273730684326710817"
"2023","Elecciones Generales","23/07/23","6","1","A","PUM J","1",",2207505518763796909492273730684326710817"
"2023","Elecciones Generales","23/07/23","6","1","A","VOX","57","12,58278145695364238410596026490066225166"
"2023","Elecciones Generales","23/07/23","6","1","A","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","6","1","A","AEEV","1",",2207505518763796909492273730684326710817"
"2023","Elecciones Generales","23/07/23","6","1","A","RC","2",",4415011037527593818984547461368653421634"
"2023","Elecciones Generales","23/07/23","6","1","A","SUMAR","82","18,1015452538631346578366445916114790287"
"2023","Elecciones Generales","23/07/23","6","1","B","Electores","603","100"
"2023","Elecciones Generales","23/07/23","6","1","B","Abstenciones","168","27,8606965174129353233830845771144278607"
"2023","Elecciones Generales","23/07/23","6","1","B","Votantes","435","72,1393034825870646766169154228855721393"
"2023","Elecciones Generales","23/07/23","6","1","B","Blancos","5","1,14942528735632183908045977011494252874"
"2023","Elecciones Generales","23/07/23","6","1","B","Validos","432","99,31034482758620689655172413793103448276"
"2023","Elecciones Generales","23/07/23","6","1","B","Nulos","3",",6896551724137931034482758620689655172414"
"2023","Elecciones Generales","23/07/23","6","1","B","PSOE","174","40"
"2023","Elecciones Generales","23/07/23","6","1","B","FO","1",",2298850574712643678160919540229885057471"
"2023","Elecciones Generales","23/07/23","6","1","B","PP","118","27,12643678160919540229885057471264367816"
"2023","Elecciones Generales","23/07/23","6","1","B","PACMA","1",",2298850574712643678160919540229885057471"
"2023","Elecciones Generales","23/07/23","6","1","B","PCTE","1",",2298850574712643678160919540229885057471"
"2023","Elecciones Generales","23/07/23","6","1","B","PUM J","1",",2298850574712643678160919540229885057471"
"2023","Elecciones Generales","23/07/23","6","1","B","VOX","50","11,49425287356321839080459770114942528736"
"2023","Elecciones Generales","23/07/23","6","1","B","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","6","1","B","AEEV","0","0"
"2023","Elecciones Generales","23/07/23","6","1","B","RC","0","0"
"2023","Elecciones Generales","23/07/23","6","1","B","SUMAR","81","18,62068965517241379310344827586206896552"
"2023","Elecciones Generales","23/07/23","6","2","U","Electores","686","100"
"2023","Elecciones Generales","23/07/23","6","2","U","Abstenciones","202","29,44606413994169096209912536443148688047"
"2023","Elecciones Generales","23/07/23","6","2","U","Votantes","484","70,55393586005830903790087463556851311953"
"2023","Elecciones Generales","23/07/23","6","2","U","Blancos","6","1,23966942148760330578512396694214876033"
"2023","Elecciones Generales","23/07/23","6","2","U","Validos","483","99,79338842975206611570247933884297520661"
"2023","Elecciones Generales","23/07/23","6","2","U","Nulos","1",",2066115702479338842975206611570247933884"
"2023","Elecciones Generales","23/07/23","6","2","U","PSOE","201","41,52892561983471074380165289256198347107"
"2023","Elecciones Generales","23/07/23","6","2","U","FO","1",",2066115702479338842975206611570247933884"
"2023","Elecciones Generales","23/07/23","6","2","U","PP","133","27,47933884297520661157024793388429752066"
"2023","Elecciones Generales","23/07/23","6","2","U","PACMA","2",",4132231404958677685950413223140495867769"
"2023","Elecciones Generales","23/07/23","6","2","U","PCTE","1",",2066115702479338842975206611570247933884"
"2023","Elecciones Generales","23/07/23","6","2","U","PUM J","2",",4132231404958677685950413223140495867769"
"2023","Elecciones Generales","23/07/23","6","2","U","VOX","50","10,33057851239669421487603305785123966942"
"2023","Elecciones Generales","23/07/23","6","2","U","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","6","2","U","AEEV","4",",8264462809917355371900826446280991735537"
"2023","Elecciones Generales","23/07/23","6","2","U","RC","0","0"
"2023","Elecciones Generales","23/07/23","6","2","U","SUMAR","83","17,14876033057851239669421487603305785124"
"2023","Elecciones Generales","23/07/23","6","3","A","Electores","663","100"
"2023","Elecciones Generales","23/07/23","6","3","A","Abstenciones","170","25,64102564102564102564102564102564102564"
"2023","Elecciones Generales","23/07/23","6","3","A","Votantes","493","74,35897435897435897435897435897435897436"
"2023","Elecciones Generales","23/07/23","6","3","A","Blancos","2",",4056795131845841784989858012170385395538"
"2023","Elecciones Generales","23/07/23","6","3","A","Validos","493","100"
"2023","Elecciones Generales","23/07/23","6","3","A","Nulos","0","0"
"2023","Elecciones Generales","23/07/23","6","3","A","PSOE","233","47,26166328600405679513184584178498985801"
"2023","Elecciones Generales","23/07/23","6","3","A","FO","0","0"
"2023","Elecciones Generales","23/07/23","6","3","A","PP","134","27,1805273833671399594320486815415821501"
"2023","Elecciones Generales","23/07/23","6","3","A","PACMA","3",",6085192697768762677484787018255578093306"
"2023","Elecciones Generales","23/07/23","6","3","A","PCTE","0","0"
"2023","Elecciones Generales","23/07/23","6","3","A","PUM J","0","0"
"2023","Elecciones Generales","23/07/23","6","3","A","VOX","43","8,72210953346855983772819472616632860041"
"2023","Elecciones Generales","23/07/23","6","3","A","PUEDE","2",",4056795131845841784989858012170385395538"
"2023","Elecciones Generales","23/07/23","6","3","A","AEEV","2",",4056795131845841784989858012170385395538"
"2023","Elecciones Generales","23/07/23","6","3","A","RC","0","0"
"2023","Elecciones Generales","23/07/23","6","3","A","SUMAR","74","15,01014198782961460446247464503042596349"
"2023","Elecciones Generales","23/07/23","6","3","B","Electores","628","100"
"2023","Elecciones Generales","23/07/23","6","3","B","Abstenciones","151","24,04458598726114649681528662420382165605"
"2023","Elecciones Generales","23/07/23","6","3","B","Votantes","477","75,95541401273885350318471337579617834395"
"2023","Elecciones Generales","23/07/23","6","3","B","Blancos","4",",8385744234800838574423480083857442348008"
"2023","Elecciones Generales","23/07/23","6","3","B","Validos","469","98,3228511530398322851153039832285115304"
"2023","Elecciones Generales","23/07/23","6","3","B","Nulos","8","1,6771488469601677148846960167714884696"
"2023","Elecciones Generales","23/07/23","6","3","B","PSOE","200","41,92872117400419287211740041928721174004"
"2023","Elecciones Generales","23/07/23","6","3","B","FO","1",",2096436058700209643605870020964360587002"
"2023","Elecciones Generales","23/07/23","6","3","B","PP","150","31,44654088050314465408805031446540880503"
"2023","Elecciones Generales","23/07/23","6","3","B","PACMA","1",",2096436058700209643605870020964360587002"
"2023","Elecciones Generales","23/07/23","6","3","B","PCTE","0","0"
"2023","Elecciones Generales","23/07/23","6","3","B","PUM J","2",",4192872117400419287211740041928721174004"
"2023","Elecciones Generales","23/07/23","6","3","B","VOX","47","9,85324947589098532494758909853249475891"
"2023","Elecciones Generales","23/07/23","6","3","B","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","6","3","B","AEEV","1",",2096436058700209643605870020964360587002"
"2023","Elecciones Generales","23/07/23","6","3","B","RC","1",",2096436058700209643605870020964360587002"
"2023","Elecciones Generales","23/07/23","6","3","B","SUMAR","62","12,99790356394129979035639412997903563941"
"2023","Elecciones Generales","23/07/23","6","4","A","Electores","533","100"
"2023","Elecciones Generales","23/07/23","6","4","A","Abstenciones","179","33,58348968105065666041275797373358348968"
"2023","Elecciones Generales","23/07/23","6","4","A","Votantes","354","66,41651031894934333958724202626641651032"
"2023","Elecciones Generales","23/07/23","6","4","A","Blancos","1",",2824858757062146892655367231638418079096"
"2023","Elecciones Generales","23/07/23","6","4","A","Validos","350","98,87005649717514124293785310734463276836"
"2023","Elecciones Generales","23/07/23","6","4","A","Nulos","4","1,12994350282485875706214689265536723164"
"2023","Elecciones Generales","23/07/23","6","4","A","PSOE","162","45,76271186440677966101694915254237288136"
"2023","Elecciones Generales","23/07/23","6","4","A","FO","1",",2824858757062146892655367231638418079096"
"2023","Elecciones Generales","23/07/23","6","4","A","PP","86","24,29378531073446327683615819209039548023"
"2023","Elecciones Generales","23/07/23","6","4","A","PACMA","2",",5649717514124293785310734463276836158192"
"2023","Elecciones Generales","23/07/23","6","4","A","PCTE","0","0"
"2023","Elecciones Generales","23/07/23","6","4","A","PUM J","1",",2824858757062146892655367231638418079096"
"2023","Elecciones Generales","23/07/23","6","4","A","VOX","35","9,88700564971751412429378531073446327684"
"2023","Elecciones Generales","23/07/23","6","4","A","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","6","4","A","AEEV","0","0"
"2023","Elecciones Generales","23/07/23","6","4","A","RC","1",",2824858757062146892655367231638418079096"
"2023","Elecciones Generales","23/07/23","6","4","A","SUMAR","61","17,23163841807909604519774011299435028249"
"2023","Elecciones Generales","23/07/23","6","4","B","Electores","526","100"
"2023","Elecciones Generales","23/07/23","6","4","B","Abstenciones","173","32,88973384030418250950570342205323193916"
"2023","Elecciones Generales","23/07/23","6","4","B","Votantes","353","67,11026615969581749049429657794676806084"
"2023","Elecciones Generales","23/07/23","6","4","B","Blancos","4","1,13314447592067988668555240793201133144"
"2023","Elecciones Generales","23/07/23","6","4","B","Validos","349","98,86685552407932011331444759206798866856"
"2023","Elecciones Generales","23/07/23","6","4","B","Nulos","4","1,13314447592067988668555240793201133144"
"2023","Elecciones Generales","23/07/23","6","4","B","PSOE","149","42,20963172804532577903682719546742209632"
"2023","Elecciones Generales","23/07/23","6","4","B","FO","1",",2832861189801699716713881019830028328612"
"2023","Elecciones Generales","23/07/23","6","4","B","PP","83","23,51274787535410764872521246458923512748"
"2023","Elecciones Generales","23/07/23","6","4","B","PACMA","2",",5665722379603399433427762039660056657224"
"2023","Elecciones Generales","23/07/23","6","4","B","PCTE","2",",5665722379603399433427762039660056657224"
"2023","Elecciones Generales","23/07/23","6","4","B","PUM J","0","0"
"2023","Elecciones Generales","23/07/23","6","4","B","VOX","37","10,48158640226628895184135977337110481586"
"2023","Elecciones Generales","23/07/23","6","4","B","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","6","4","B","AEEV","2",",5665722379603399433427762039660056657224"
"2023","Elecciones Generales","23/07/23","6","4","B","RC","1",",2832861189801699716713881019830028328612"
"2023","Elecciones Generales","23/07/23","6","4","B","SUMAR","68","19,26345609065155807365439093484419263456"
"2023","Elecciones Generales","23/07/23","6","5","A","Electores","426","100"
"2023","Elecciones Generales","23/07/23","6","5","A","Abstenciones","140","32,86384976525821596244131455399061032864"
"2023","Elecciones Generales","23/07/23","6","5","A","Votantes","286","67,13615023474178403755868544600938967136"
"2023","Elecciones Generales","23/07/23","6","5","A","Blancos","1",",3496503496503496503496503496503496503497"
"2023","Elecciones Generales","23/07/23","6","5","A","Validos","283","98,95104895104895104895104895104895104895"
"2023","Elecciones Generales","23/07/23","6","5","A","Nulos","3","1,04895104895104895104895104895104895105"
"2023","Elecciones Generales","23/07/23","6","5","A","PSOE","129","45,1048951048951048951048951048951048951"
"2023","Elecciones Generales","23/07/23","6","5","A","FO","1",",3496503496503496503496503496503496503497"
"2023","Elecciones Generales","23/07/23","6","5","A","PP","70","24,47552447552447552447552447552447552448"
"2023","Elecciones Generales","23/07/23","6","5","A","PACMA","0","0"
"2023","Elecciones Generales","23/07/23","6","5","A","PCTE","1",",3496503496503496503496503496503496503497"
"2023","Elecciones Generales","23/07/23","6","5","A","PUM J","0","0"
"2023","Elecciones Generales","23/07/23","6","5","A","VOX","31","10,83916083916083916083916083916083916084"
"2023","Elecciones Generales","23/07/23","6","5","A","PUEDE","2",",6993006993006993006993006993006993006993"
"2023","Elecciones Generales","23/07/23","6","5","A","AEEV","2",",6993006993006993006993006993006993006993"
"2023","Elecciones Generales","23/07/23","6","5","A","RC","0","0"
"2023","Elecciones Generales","23/07/23","6","5","A","SUMAR","46","16,08391608391608391608391608391608391608"
"2023","Elecciones Generales","23/07/23","6","5","B","Electores","427","100"
"2023","Elecciones Generales","23/07/23","6","5","B","Abstenciones","127","29,74238875878220140515222482435597189696"
"2023","Elecciones Generales","23/07/23","6","5","B","Votantes","300","70,25761124121779859484777517564402810304"
"2023","Elecciones Generales","23/07/23","6","5","B","Blancos","2",",6666666666666666666666666666666666666667"
"2023","Elecciones Generales","23/07/23","6","5","B","Validos","297","99"
"2023","Elecciones Generales","23/07/23","6","5","B","Nulos","3","1"
"2023","Elecciones Generales","23/07/23","6","5","B","PSOE","128","42,66666666666666666666666666666666666667"
"2023","Elecciones Generales","23/07/23","6","5","B","FO","1",",3333333333333333333333333333333333333333"
"2023","Elecciones Generales","23/07/23","6","5","B","PP","81","27"
"2023","Elecciones Generales","23/07/23","6","5","B","PACMA","5","1,66666666666666666666666666666666666667"
"2023","Elecciones Generales","23/07/23","6","5","B","PCTE","0","0"
"2023","Elecciones Generales","23/07/23","6","5","B","PUM J","2",",6666666666666666666666666666666666666667"
"2023","Elecciones Generales","23/07/23","6","5","B","VOX","31","10,33333333333333333333333333333333333333"
"2023","Elecciones Generales","23/07/23","6","5","B","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","6","5","B","AEEV","0","0"
"2023","Elecciones Generales","23/07/23","6","5","B","RC","0","0"
"2023","Elecciones Generales","23/07/23","6","5","B","SUMAR","47","15,66666666666666666666666666666666666667"
"2023","Elecciones Generales","23/07/23","6","6","A","Electores","502","100"
"2023","Elecciones Generales","23/07/23","6","6","A","Abstenciones","192","38,24701195219123505976095617529880478088"
"2023","Elecciones Generales","23/07/23","6","6","A","Votantes","310","61,75298804780876494023904382470119521912"
"2023","Elecciones Generales","23/07/23","6","6","A","Blancos","2",",6451612903225806451612903225806451612903"
"2023","Elecciones Generales","23/07/23","6","6","A","Validos","305","98,38709677419354838709677419354838709677"
"2023","Elecciones Generales","23/07/23","6","6","A","Nulos","5","1,61290322580645161290322580645161290323"
"2023","Elecciones Generales","23/07/23","6","6","A","PSOE","120","38,70967741935483870967741935483870967742"
"2023","Elecciones Generales","23/07/23","6","6","A","FO","1",",3225806451612903225806451612903225806452"
"2023","Elecciones Generales","23/07/23","6","6","A","PP","87","28,06451612903225806451612903225806451613"
"2023","Elecciones Generales","23/07/23","6","6","A","PACMA","2",",6451612903225806451612903225806451612903"
"2023","Elecciones Generales","23/07/23","6","6","A","PCTE","2",",6451612903225806451612903225806451612903"
"2023","Elecciones Generales","23/07/23","6","6","A","PUM J","0","0"
"2023","Elecciones Generales","23/07/23","6","6","A","VOX","38","12,25806451612903225806451612903225806452"
"2023","Elecciones Generales","23/07/23","6","6","A","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","6","6","A","AEEV","0","0"
"2023","Elecciones Generales","23/07/23","6","6","A","RC","0","0"
"2023","Elecciones Generales","23/07/23","6","6","A","SUMAR","53","17,09677419354838709677419354838709677419"
"2023","Elecciones Generales","23/07/23","6","6","B","Electores","503","100"
"2023","Elecciones Generales","23/07/23","6","6","B","Abstenciones","173","34,39363817097415506958250497017892644135"
"2023","Elecciones Generales","23/07/23","6","6","B","Votantes","330","65,60636182902584493041749502982107355865"
"2023","Elecciones Generales","23/07/23","6","6","B","Blancos","2",",6060606060606060606060606060606060606061"
"2023","Elecciones Generales","23/07/23","6","6","B","Validos","325","98,48484848484848484848484848484848484848"
"2023","Elecciones Generales","23/07/23","6","6","B","Nulos","5","1,51515151515151515151515151515151515152"
"2023","Elecciones Generales","23/07/23","6","6","B","PSOE","148","44,84848484848484848484848484848484848485"
"2023","Elecciones Generales","23/07/23","6","6","B","FO","1",",303030303030303030303030303030303030303"
"2023","Elecciones Generales","23/07/23","6","6","B","PP","83","25,15151515151515151515151515151515151515"
"2023","Elecciones Generales","23/07/23","6","6","B","PACMA","4","1,21212121212121212121212121212121212121"
"2023","Elecciones Generales","23/07/23","6","6","B","PCTE","0","0"
"2023","Elecciones Generales","23/07/23","6","6","B","PUM J","1",",303030303030303030303030303030303030303"
"2023","Elecciones Generales","23/07/23","6","6","B","VOX","39","11,81818181818181818181818181818181818182"
"2023","Elecciones Generales","23/07/23","6","6","B","PUEDE","1",",303030303030303030303030303030303030303"
"2023","Elecciones Generales","23/07/23","6","6","B","AEEV","1",",303030303030303030303030303030303030303"
"2023","Elecciones Generales","23/07/23","6","6","B","RC","0","0"
"2023","Elecciones Generales","23/07/23","6","6","B","SUMAR","45","13,63636363636363636363636363636363636364"
"2023","Elecciones Generales","23/07/23","6","7","U","Electores","594","100"
"2023","Elecciones Generales","23/07/23","6","7","U","Abstenciones","202","34,00673400673400673400673400673400673401"
"2023","Elecciones Generales","23/07/23","6","7","U","Votantes","392","65,99326599326599326599326599326599326599"
"2023","Elecciones Generales","23/07/23","6","7","U","Blancos","6","1,53061224489795918367346938775510204082"
"2023","Elecciones Generales","23/07/23","6","7","U","Validos","390","99,48979591836734693877551020408163265306"
"2023","Elecciones Generales","23/07/23","6","7","U","Nulos","2",",5102040816326530612244897959183673469388"
"2023","Elecciones Generales","23/07/23","6","7","U","PSOE","184","46,93877551020408163265306122448979591837"
"2023","Elecciones Generales","23/07/23","6","7","U","FO","1",",2551020408163265306122448979591836734694"
"2023","Elecciones Generales","23/07/23","6","7","U","PP","91","23,21428571428571428571428571428571428571"
"2023","Elecciones Generales","23/07/23","6","7","U","PACMA","3",",7653061224489795918367346938775510204082"
"2023","Elecciones Generales","23/07/23","6","7","U","PCTE","3",",7653061224489795918367346938775510204082"
"2023","Elecciones Generales","23/07/23","6","7","U","PUM J","1",",2551020408163265306122448979591836734694"
"2023","Elecciones Generales","23/07/23","6","7","U","VOX","36","9,1836734693877551020408163265306122449"
"2023","Elecciones Generales","23/07/23","6","7","U","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","6","7","U","AEEV","1",",2551020408163265306122448979591836734694"
"2023","Elecciones Generales","23/07/23","6","7","U","RC","1",",2551020408163265306122448979591836734694"
"2023","Elecciones Generales","23/07/23","6","7","U","SUMAR","63","16,07142857142857142857142857142857142857"
"2023","Elecciones Generales","23/07/23","6","8","U","Electores","508","100"
"2023","Elecciones Generales","23/07/23","6","8","U","Abstenciones","173","34,05511811023622047244094488188976377953"
"2023","Elecciones Generales","23/07/23","6","8","U","Votantes","335","65,94488188976377952755905511811023622047"
"2023","Elecciones Generales","23/07/23","6","8","U","Blancos","2",",5970149253731343283582089552238805970149"
"2023","Elecciones Generales","23/07/23","6","8","U","Validos","334","99,70149253731343283582089552238805970149"
"2023","Elecciones Generales","23/07/23","6","8","U","Nulos","1",",2985074626865671641791044776119402985075"
"2023","Elecciones Generales","23/07/23","6","8","U","PSOE","150","44,77611940298507462686567164179104477612"
"2023","Elecciones Generales","23/07/23","6","8","U","FO","3",",8955223880597014925373134328358208955224"
"2023","Elecciones Generales","23/07/23","6","8","U","PP","75","22,38805970149253731343283582089552238806"
"2023","Elecciones Generales","23/07/23","6","8","U","PACMA","2",",5970149253731343283582089552238805970149"
"2023","Elecciones Generales","23/07/23","6","8","U","PCTE","1",",2985074626865671641791044776119402985075"
"2023","Elecciones Generales","23/07/23","6","8","U","PUM J","0","0"
"2023","Elecciones Generales","23/07/23","6","8","U","VOX","40","11,9402985074626865671641791044776119403"
"2023","Elecciones Generales","23/07/23","6","8","U","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","6","8","U","AEEV","3",",8955223880597014925373134328358208955224"
"2023","Elecciones Generales","23/07/23","6","8","U","RC","0","0"
"2023","Elecciones Generales","23/07/23","6","8","U","SUMAR","58","17,31343283582089552238805970149253731343"
"2023","Elecciones Generales","23/07/23","6","9","A","Electores","460","100"
"2023","Elecciones Generales","23/07/23","6","9","A","Abstenciones","180","39,13043478260869565217391304347826086957"
"2023","Elecciones Generales","23/07/23","6","9","A","Votantes","280","60,86956521739130434782608695652173913043"
"2023","Elecciones Generales","23/07/23","6","9","A","Blancos","1",",3571428571428571428571428571428571428571"
"2023","Elecciones Generales","23/07/23","6","9","A","Validos","276","98,57142857142857142857142857142857142857"
"2023","Elecciones Generales","23/07/23","6","9","A","Nulos","4","1,42857142857142857142857142857142857143"
"2023","Elecciones Generales","23/07/23","6","9","A","PSOE","116","41,42857142857142857142857142857142857143"
"2023","Elecciones Generales","23/07/23","6","9","A","FO","0","0"
"2023","Elecciones Generales","23/07/23","6","9","A","PP","68","24,28571428571428571428571428571428571429"
"2023","Elecciones Generales","23/07/23","6","9","A","PACMA","4","1,42857142857142857142857142857142857143"
"2023","Elecciones Generales","23/07/23","6","9","A","PCTE","1",",3571428571428571428571428571428571428571"
"2023","Elecciones Generales","23/07/23","6","9","A","PUM J","0","0"
"2023","Elecciones Generales","23/07/23","6","9","A","VOX","26","9,28571428571428571428571428571428571429"
"2023","Elecciones Generales","23/07/23","6","9","A","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","6","9","A","AEEV","1",",3571428571428571428571428571428571428571"
"2023","Elecciones Generales","23/07/23","6","9","A","RC","1",",3571428571428571428571428571428571428571"
"2023","Elecciones Generales","23/07/23","6","9","A","SUMAR","58","20,71428571428571428571428571428571428571"
"2023","Elecciones Generales","23/07/23","6","9","B","Electores","493","100"
"2023","Elecciones Generales","23/07/23","6","9","B","Abstenciones","199","40,3651115618661257606490872210953346856"
"2023","Elecciones Generales","23/07/23","6","9","B","Votantes","294","59,6348884381338742393509127789046653144"
"2023","Elecciones Generales","23/07/23","6","9","B","Blancos","1",",3401360544217687074829931972789115646259"
"2023","Elecciones Generales","23/07/23","6","9","B","Validos","290","98,6394557823129251700680272108843537415"
"2023","Elecciones Generales","23/07/23","6","9","B","Nulos","4","1,3605442176870748299319727891156462585"
"2023","Elecciones Generales","23/07/23","6","9","B","PSOE","115","39,11564625850340136054421768707482993197"
"2023","Elecciones Generales","23/07/23","6","9","B","FO","1",",3401360544217687074829931972789115646259"
"2023","Elecciones Generales","23/07/23","6","9","B","PP","77","26,19047619047619047619047619047619047619"
"2023","Elecciones Generales","23/07/23","6","9","B","PACMA","6","2,04081632653061224489795918367346938776"
"2023","Elecciones Generales","23/07/23","6","9","B","PCTE","0","0"
"2023","Elecciones Generales","23/07/23","6","9","B","PUM J","1",",3401360544217687074829931972789115646259"
"2023","Elecciones Generales","23/07/23","6","9","B","VOX","30","10,20408163265306122448979591836734693878"
"2023","Elecciones Generales","23/07/23","6","9","B","PUEDE","0","0"
"2023","Elecciones Generales","23/07/23","6","9","B","AEEV","1",",3401360544217687074829931972789115646259"
"2023","Elecciones Generales","23/07/23","6","9","B","RC","4","1,3605442176870748299319727891156462585"
